State,CourtName,CaseTypeDescription,AppealByRight,AppealByPermission,OriginalProceeding,InterlocutoryAppeal,Exclusive,Limited,MinValue,MaxValue,Notes
Michigan,Municipal,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Michigan,Municipal,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Michigan,Municipal,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Michigan,Municipal,Parking,False,False,False,False,False,False,-98,-98,
Michigan,Probate,Probate/Estate,False,False,False,False,False,False,-98,-98,
Michigan,Probate,Guardianship,False,False,False,False,False,False,-98,-98,
Michigan,Probate,Mental Health,False,False,False,False,False,False,-98,-98,
Michigan,Probate,Probate/Wills/Interstate,False,False,False,False,False,False,-98,-98,
Michigan,Probate,Estate,False,False,False,False,False,False,-98,-98,
Montana,City,Tort,False,False,False,False,False,False,-98,-98,
Montana,City,Contract,False,False,False,False,False,False,-98,-98,
Montana,City,Employment,False,False,False,False,False,False,-98,-98,
Montana,City,Real Property,False,False,False,False,False,False,0,7000,
Montana,City,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Montana,City,Misdemeanor,False,False,False,False,False,False,-98,-98,
Montana,City,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Montana,City,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Montana,City,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Montana,City,Ordinance Violations,False,False,False,False,True,False,-98,-98,
Montana,District,Tort,False,False,False,False,False,False,-98,-98,
Montana,District,Contract,False,False,False,False,False,False,-98,-98,
Montana,District,Employment,False,False,False,False,False,False,-98,-98,
Montana,District,Real Property,False,False,False,False,False,False,-98,-98,
Montana,District,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Montana,District,Mental Health,False,False,False,False,True,False,-98,-98,
Montana,District,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Montana,District,Writ,False,False,False,False,False,False,-98,-98,
Montana,District,Civil Appeals from Limited Jurisdiction,False,False,False,False,True,False,-98,-98,
Montana,District,Dissolution,False,False,False,False,True,False,-98,-98,
Montana,District,Paternity,False,False,False,False,True,False,-98,-98,
Montana,District,Custody,False,False,False,False,True,False,-98,-98,
Montana,District,Support,False,False,False,False,True,False,-98,-98,
Montana,District,Visitation,False,False,False,False,True,False,-98,-98,
Montana,District,Adoption,False,False,False,False,True,False,-98,-98,
Montana,District,Misdemeanor,False,False,False,False,False,False,-98,-98,
Montana,District,Felony,False,False,False,False,True,False,-98,-98,
Montana,District,Criminal Appeals,False,False,False,False,True,False,-98,-98,
Montana,District,Status Offenses,False,False,False,False,False,False,-98,-98,
Montana,District,Juvenile,False,False,False,False,False,False,-98,-98,
Montana,District,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Montana,District,Civil Protections Orders,False,False,False,False,True,False,-98,-98,
Montana,District,Estate,False,False,False,False,True,False,-98,-98,
Montana,District,Tax,False,False,False,False,False,False,-98,-98,
Montana,District,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Montana,District,Administrative Agency Appeals,False,False,False,False,True,False,-98,-98,
Montana,Justice's Court,Tort,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Contract,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Employment,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Real Property,False,False,False,False,False,False,0,7000,
Montana,Justice's Court,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Small Claims,False,False,False,False,False,False,0,3000,
Montana,Justice's Court,Misdemeanor,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Montana,Justice's Court,Parking,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Tort,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Contract,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Employment,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Real Property,False,False,False,False,False,False,0,7000,
Montana,Municipal,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Misdemeanor,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Montana,Municipal,Parking,False,False,False,False,False,False,-98,-98,
Montana,Water,Real Property,False,False,False,False,False,False,-98,-98,
Montana,Worker's Compensation,Administrative Agency Appeals,False,False,False,False,False,False,-98,-98,
Nebraska,County,Tort,False,False,False,False,False,False,-98,-98,
Nebraska,County,Contract,False,False,False,False,False,False,-98,-98,
Nebraska,County,Employment,False,False,False,False,False,False,-98,-98,
Nebraska,County,Real Property,False,False,False,False,False,False,0,53000,
Nebraska,County,Probate/Estate,False,False,False,False,True,False,-98,-98,
Nebraska,County,Guardianship,False,False,False,False,True,False,-98,-98,
Nebraska,County,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Nebraska,County,Small Claims,False,False,False,False,False,False,0,3600,
Nebraska,County,Dissolution,False,False,False,False,False,False,-98,-98,
Nebraska,County,Paternity,False,False,False,False,False,False,-98,-98,
Nebraska,County,Custody,False,False,False,False,False,False,-98,-98,
Nebraska,County,Support,False,False,False,False,False,False,-98,-98,
Nebraska,County,Visitation,False,False,False,False,False,False,-98,-98,
Nebraska,County,Adoption,False,False,False,False,True,False,-98,-98,
Nebraska,County,Misdemeanor,False,False,False,False,False,False,-98,-98,
Nebraska,County,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Nebraska,County,Status Offenses,False,False,False,False,False,False,-98,-98,
Nebraska,County,Juvenile,False,False,False,False,False,False,-98,-98,
Nebraska,County,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Nebraska,County,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Nebraska,County,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Nebraska,County,Parking,False,False,False,False,False,False,-98,-98,
Nebraska,County,Probate/Wills/Interstate,False,False,False,False,True,False,-98,-98,
Nebraska,County,Civil Protections Orders,False,False,False,False,False,False,-98,-98,
Nebraska,County,Estate,False,False,False,False,True,False,-98,-98,
Nebraska,District,Tort,False,False,False,False,False,False,-98,-98,
Nebraska,District,Contract,False,False,False,False,False,False,-98,-98,
Nebraska,District,Employment,False,False,False,False,False,False,-98,-98,
Nebraska,District,Real Property,False,False,False,False,False,False,-98,-98,
Nebraska,District,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Nebraska,District,Mental Health,False,False,False,False,True,False,-98,-98,
Nebraska,District,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Nebraska,District,Writ,False,False,False,False,False,False,-98,-98,
Nebraska,District,Civil Appeals from Limited Jurisdiction,False,False,False,False,False,False,-98,-98,
Nebraska,District,Dissolution,False,False,False,False,False,False,-98,-98,
Nebraska,District,Paternity,False,False,False,False,False,False,-98,-98,
Nebraska,District,Custody,False,False,False,False,False,False,-98,-98,
Nebraska,District,Support,False,False,False,False,False,False,-98,-98,
Nebraska,District,Visitation,False,False,False,False,False,False,-98,-98,
Nebraska,District,Adoption,False,False,False,False,False,False,-98,-98,
Nebraska,District,Misdemeanor,False,False,False,False,False,False,-98,-98,
Nebraska,District,Felony,False,False,False,False,True,False,-98,-98,
Nebraska,District,Criminal Appeals,False,False,False,False,True,False,-98,-98,
Nebraska,District,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Nebraska,District,Civil Protections Orders,False,False,False,False,False,False,-98,-98,
Nebraska,District,Tax,False,False,False,False,False,False,-98,-98,
Nebraska,District,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Nebraska,District,Administrative Agency Appeals,False,False,False,False,False,False,-98,-98,
Nebraska,Separate Juvenile,Custody,False,False,False,False,False,False,-98,-98,
Nebraska,Separate Juvenile,Support,False,False,False,False,False,False,-98,-98,
Nebraska,Separate Juvenile,Status Offenses,False,False,False,False,False,False,-98,-98,
Nebraska,Separate Juvenile,Juvenile,False,False,False,False,False,False,-98,-98,
Nebraska,Worker's Compensation,Administrative Agency Appeals,False,False,False,False,False,False,-98,-98,
Nevada,District,Tort,False,False,False,False,False,False,-98,-98,
Nevada,District,Contract,False,False,False,False,False,False,-98,-98,
Nevada,District,Employment,False,False,False,False,False,False,-98,-98,
Nevada,District,Real Property,False,False,False,False,False,False,15001,NOMAX,
Nevada,District,Probate/Estate,False,False,False,False,True,False,-98,-98,
Nevada,District,Guardianship,False,False,False,False,True,False,-98,-98,
Nevada,District,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Nevada,District,Mental Health,False,False,False,False,True,False,-98,-98,
Nevada,District,Miscellaneous Civil,False,False,False,False,True,False,-98,-98,
Nevada,District,Writ,False,False,False,False,True,False,-98,-98,
Nevada,District,Civil Appeals from Limited Jurisdiction,False,False,False,False,True,False,-98,-98,
Nevada,District,Dissolution,False,False,False,False,False,False,-98,-98,
Nevada,District,Paternity,False,False,False,False,False,False,-98,-98,
Nevada,District,Custody,False,False,False,False,False,False,-98,-98,
Nevada,District,Support,False,False,False,False,False,False,-98,-98,
Nevada,District,Visitation,False,False,False,False,False,False,-98,-98,
Nevada,District,Adoption,False,False,False,False,False,False,-98,-98,
Nevada,District,Misdemeanor,False,False,False,False,False,False,-98,-98,
Nevada,District,Felony,False,False,False,False,False,False,-98,-98,
Nevada,District,Criminal Appeals,False,False,False,False,True,False,-98,-98,
Nevada,District,Status Offenses,False,False,False,False,True,False,-98,-98,
Nevada,District,Juvenile,False,False,False,False,True,False,-98,-98,
Nevada,District,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Nevada,District,Probate/Wills/Interstate,False,False,False,False,True,False,-98,-98,
Nevada,District,Civil Protections Orders,False,False,False,False,False,False,-98,-98,
Nevada,District,Estate,False,False,False,False,True,False,-98,-98,
Nevada,District,Tax,False,False,False,False,True,False,-98,-98,
Nevada,District,Non-Domestic Restraining Orders,False,False,False,False,True,False,-98,-98,
Nevada,District,Administrative Agency Appeals,False,False,False,False,True,False,-98,-98,
Nevada,Justice,Tort,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Contract,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Employment,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Real Property,False,False,False,False,False,False,0,15000,
Nevada,Justice,Small Claims,False,False,False,False,False,False,0,10000,
Nevada,Justice,Misdemeanor,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Parking,False,False,False,False,False,False,-98,-98,
Nevada,Justice,Civil Protections Orders,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Tort,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Contract,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Employment,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Real Property,False,False,False,False,False,False,0,2500,
Nevada,Municipal,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Misdemeanor,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Nevada,Municipal,Parking,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Tort,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Contract,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Employment,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Real Property,False,False,False,False,False,False,0,25000,
New Hampshire,Circuit,Probate/Estate,False,False,False,False,True,False,-98,-98,
New Hampshire,Circuit,Guardianship,False,False,False,False,True,False,-98,-98,
New Hampshire,Circuit,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Mental Health,False,False,False,False,True,False,-98,-98,
New Hampshire,Circuit,Small Claims,False,False,False,False,False,False,0,10000,
New Hampshire,Circuit,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Writ,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Misdemeanor,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Status Offenses,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Juvenile,False,False,False,False,False,False,-98,-98,
New Hampshire,Circuit,Traffic Infractions,False,False,False,False,False,False,-98,-98,
